polaridad,texto
0,No me niegues Señor tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos
0,@gabrielselva_cr ahí estaba bueno en el descanso no me fui a mojar hasta los palcos del frente para hablar con los privados de libertad
0,Escucho a @HillaryClinton porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a @realDonaldTrump Es realmente triste.
0,@piladetrastos @tsaitami porque al final siempre llegan a lo mismo: es que ella debió asumir más su lado femenino
0,No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!
0,@SalgueroMoya por cada acción cometió como 4 delitos a la vez. Eso se llama concurso ideal. O material. Ya no me acuerdo
0,Necesito plata mi regalo de cumpleaños no alcanzó para la ropa de navidad y año nuevo
0,Yo quiero enseñar mis bolas en facebook pero su política de desnudos es muy estricta. Mejor no.
0,@ChicadeHumo7  no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no
0,Estoy así de hacer una estupidez
0,Les parece que soy una persona odiosa? a cada rato me dicen eso y que tengo cara de amargado
0,El huequito del septum no se me ha cerrado por completo pero ya no me cabe la pieza
0,Viendo FOX pasan portadas de periódicos deportivos solo en CRC no porque no tenemos periódicos deportivos
0,@avargas10785 yo hago eso sino nadie contesta así ven que no es mi culpa que no se muevan las cosas perdón por vivir
0,Quiero al estadio a ver la cuadrangular de LDA y mi semestre no me deja
0,Por qué bully es tan lindo?
0,Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible pero ahora se las lleva para Europa
0,@David_Gato5 Mae esque mi top 3 son Dez Bryant A. Brown y OBJ La de Zek viene de cuarta
0,@Zunga a mi solo me quedan 5...ya casi veo la Luz
0,El otro año va a ser diferente y tiene que ser diferente
0,@nathy_ab Tome un descanso y apenas esté de nuevo al 100% vamos a Dairy Queen esta bien?
0,@HolaSoyBataa Pero interrumpiste en mi sueño perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida
0,El jarabe para la tos hace que mi jugo de naranja sepa feo. ️ Ese jugo es lo mejor de mi vida.
0,Que bonito es anunciar que los excedentes de la Asociación Solidarista ya estan depositados
0,Voy asi: Silvio Rodríguez Ismael Serrano Cristian Castro (homenaje a José José) y el Buki... el asunto es serio
0,Estos #CinnamonRolls traen muchas pasas... puro sabor a #Navidad!!! #ProsanaFoods #EstaciónGourmet
0,Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar
0,@_void07 ¡CALMA PUEBLO! Todo va estar bien. Solo vaya presente todo y haga su fucking examen tranquilo.
0,Lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo.
0,Que ladilla yo soy chevere
0,Personas impacientesGaby y yo
0,Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.
0,@vivihbena ahhh pero ahí estaban las rubias -.- jajaja ( que mal que no se te quite)
0,@gpenavalle De las impotencias más grandes. Entiende uno qué significa la resignación
0,No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.
0,@vikyro18 sii claroo en play 3 podés comprarlo por 5 dolares. Pero ya en ps4 no
0,Ayer fui a @subwaycr y aún no estaban listos para recibir donaciones de puntos
0,Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá
0,Odio a mi profesor de estudios sociales
0,Que asco spotify desde la compu
0,@FedeOrtegaV Ojalá lo consiga pero también ojalá la empresa del concierto le dé otra como sorpresa o algo así
0,Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.
0,@ashzamc Chao con ud!!! En serio no te puedo
0,@MarcosPedzik Muchas gracias por tus palabras. Un fuerte abrazo para vos
0,Lo más lindo de mi día hoy fue cuando el muchacho en la Cruz Roja me dijo que estaban abarrotados de víveres..
0,@Oski_1991 Si o sea el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.
0,@jaoc03 que buena fiesta se pegaba uno
0,Hoy hice el gol de mi vida perdimos 8-1 pero hice el gol de mi vida
0,@Tia_Yeye @Jacko_Pinto no sabia que eran pareja.
0,@LaMachaCR Ve que sos de las pocas positivas en mi TL no me decepciones jajaja.
0,Pues que dicen que hubo #temblorcr y yo ni me di cuenta porque pasamos ensayando típico.
0,Que enfermería tenemos Gareth Bale se podría perder el clásico
0,@viborildasigue Abrazos para ti desde aquí Vibo ¡Ahí estaré y listísima para grabar la entrevista!
0,Tenía examen de francés y no fui mañana le pido cacao al profe
0,el amigo secreto de hoy trajo un delicioso arroz con leche
0,@AleArguelloF ojalá sigan juntos mucho tiempo
0,@GaritaCRC ¿Y para que me tienes a mi? Son momentos y nos montamos un canal Re-Pichudo
0,Es una verdadera ver que los videos mas caca tienen mas apoyo que los que costaron
0,@eldiariodedross Mandale un saludito a Jonathan Duarte que esta en el hospital pasandola mal con una operacion y solo ver tu videos
0,Porque si estaba bien me tiene que dar calentura de nuevo ??
0,Lo peor fue que nos encontramos en un bar y no le pude hablar x mi timidez
0,@twocannn a mediodía? La próxima no lo dude! Aunque me vea serio yo soy un carajo buena nota!
0,Yo soy chevere pero no hagan que me arreche
0,@Arnaldocaa Ya bebí pero soy más arrechera que persona
0,Hoy estoy feliz porque mañana ya hago los últimos dos exámenes del semestre.
0,Les juro que lo stalkeo y mi instinto asesino se activa.
0,¡También tenemos tradición #costarricense! Por supuesto! #Cajeta de leche con almendras! La más rica de todas!!…
0,A mí en serio esas cosas de ganar no se me dan
0,soy la mejor amiga secreta de la vida quiero el regalo que voy a dar
0,Me iré a dormir sabiendo que la única app de manga con la que leo no tiene actualizado ons
0,Esperando que sea un buen jueves por la noche
0,@estabarca fijo si me gusta hago lo que hice con el episodio VII... fui al cine 5 veces
0,Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?
0,@franky2055 que dichoso ya casi terminas yo apenas voy por el 85 jaja
0,Y si comemos crepas con una bebida de café O un smoothie Hoy habrá feria navideña y nuestra Esparza se pone d…
0,Odio que me cambien mis planes por comodidad de los demás
0,@Izzytica @Unodien regla de los 3 segundos
0,Ya estoy estresada de esperar resultados
0,@Prifv @kabek no hemos ido a la cabra loca
0,@mary_robre asi que ahora tenemos una posible nueva carrera armamentista in the making
0,@avargas10785 yo te salgo de eso yo es por luchona y que me elotan en el work #lindaperopobra
0,Cuando yo vi al Pipi aquí en la conferencia de prensa casi lloro como ese niño Pero solo estaba ahí temblando
0,@LacioUp_andGo simplemente uno se queda absurdo sin palabras cargado de tanta cosa fea
0,A la gente buena le pasan cosas buenas ... al resto a veces también nos pasan cosas buenas
0,No estaba muerte andaba de parranda! Jejeje
0,@LauraPausini y su canción: Se non te #VIDEO Publicado el 10 Nov del 2013 y aquí te lo compartimos
0,Estoy toda estresada para el examen de mañana como que si lo fuese a perder jaja Pero ya pasé el curso y todo
0,He pasado toda la mañana metida en Google Maps viendo Costa Rica. Pero no hay Street View.
0,Me encontré una tarjeta pegada en el cajero y llamé al banco para reportarla la dueña puede estar tranquila #whatgoesaroundcomesaround
0,@nitamar26 @PizzaHutCRC el problema que ya no hay 2x1 en grandes ni tampoco los puntos Hut son dos pésimas noticias
0,@absa_lon tenga paz bonito que en esta vida Todo Cuesta.
0,Qué triste ver que el odio por una mujer esté por encima de la razón
0,@BreNdiiuXx @BaldiHotSpring1 ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal
0,Tengo que aprender a no prestar mis cosas porque al parecer a todas se les hace muy divertido nunca devolverlas
0,Que dicha que me vale todo lo que todo el mundo diga
0,El Turrialba me odia en definitiva es el milésimo ataque de asma en el semestre
0,@iMCZC Ay no me diga eso todo es posible aún.
0,@soofpe06 JAJA y ya ni eso porque fijo no nos dejan entrar jajajaja
0,Ayer fue lindo ver a Repoo no lo veia como desde el 2001
0,Estos días me he soñado con el accidente varias veces Increíble el trauma que generan estas cosas!
0,Cuando cuando estás taaann cansado que no podes dormir
0,Díganle a Hellen que la extraño odio estar sola
0,Tan sólo es un mal día no una mala vida
0,No puedo entrar a mi servidor!  y site5 no reponde
0,@silviauc_cr charita que ya no canto igual
0,Hoy tenemos la sección "De su propia voz" y es por parte del grupo @limite21 ¿Qué nos contarán? Descubrílo en…
0,@fabriziobarth lo siento mucho. Pero si Facebook lo dice es cierto. Sentido pésame...
0,No vuelvo a New York esa pea fue muy maldita y mi chaqueta
0,@Edurraiba es lamentable un tema tan sensible jamás con ese enfoque
0,Esa lagartija tiene que haber estado muy enamorada de mi perrito. Canta llamándolo a la misma hora a diario y él hace mucho se fue
0,O mejor que me digan "vamos a comer un helado" y ya.. Ocupo salir
0,Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @YEAH1075
0,.@FannyLu dice que "Llorar es una locura" ¿Que opinás? Si decís ¡Sí! entonces a cantar
0,Y en el café sonó "Son Inú". Y hasta los que estábamos sentados nos meneamos
0,@gbviquez yo quería que me dieran la bcr así
0,@SoulsTRK @youcaring ¡COMO QUISIERA AYUDAR! Pero no puedo soy menor y no tengo tarjeta y mucho menos dinero si tuviera ¡le daría todo!!
0,@AdvyStyles Dios por mi le daría todo mi dinero pero no tengo y soy menor no tengo tarjeta de PayPal Dios que mal la debe estar pasando
0,Hoy llegué 50 minutos tarde a clases. Fui literalmente solo 10 minutos. Duré 2hrs35min llegando a la U.
0,La segunda temporada de Fuller house me duró 3 días.
0,@Ana_AvilaM hmmmm no sé aún las siento pegadas en el cielo de la boca
0,Necesito ir a mi hogar y dormir con mis dos hijos peludos y Kabek y su gripe
0,Porqué terminaba contrato ya ví seguro se fue solito
0,#YSF2 @MundonickLA La mejor serie en todo el mundo !!!
0,@SanzZeriTica y qué? No será la primera vez
0,NUNCA dejen el Snapchat abierto en el celular de la mamá creo hoy duermo en la calle
0,Vine a mi casa porque mis papás dicen que los tengo abandonados y me chantajearon con comida pero hoy iba para la playa en la noche
0,#superluna eectativa vs realidad. Gracias • • • • • • • #crc #puravida #costarica…
0,Que bonito la lluvia regresa cuando me toca ir por mi Hermanita al Kinder
0,Alguien tiene algún contacto que haga queques navideños?
0,@cris525cr que todo les salga muy bonito
0,@funfillegamer Soy muy malo funfi me da pena y todo
0,Mae eso si es cierto ahora nadie (la mayoría) busca tener algo serio
0,11.46PM y tengo hambre mejor me acuesto ya por que la panadería está cerrada
0,@isamarsanchezg Antes era más seguido Saliamos por batidos de maracuyá
0,Badilla era tan tan guapo que sentí feo cuando me di cuenta
0,Yo si que odio recibir noticias así
0,Ay la canción de tercer cielo
0,@Adri_hdezv Bby muy duro la verdad
0,@AndreaVasRo @vulturgryphus Otra decepción... (me estoy haciendo la víctima dramática obvio)
0,@MaryMatamoros Éxitos y buena vibra en el recital!
0,tengo como 10 horas de estar mareado y con ganas de vomitar ya esta bueno verdad.
0,@titabobra exacto qué colera me da eso
0,Mi mamá me dice que no vaya al colé en serio que la amo. Pero tengo que ir
0,No mames lo triste Gabriel Badilla y por el corazon! El miedo que me dan esas cosas.
0,Lamentable lo de Badilla... un sentido pesame para sus hijas que se quedan sin papá
0,Oído en McDonalds "el mejor mannequin challenge que he visto hasta ahora es el que ha venido haciendo este gobierno desde hace dos años"
0,Maldita lluvia me mata mi negocio. Así nadie quiere bañar ni sacar a los perros.
0,Veo que sí la depresión tropical se convierte en huracán se llamará Otto. Que comience el MemeFest!
0,@marizamora94 Ambas son mindblowing lástima White Collar terminara así de repente y esperando a la segunda par de la 5ta de Suits
0,Hola @latrwn1. En este momento no lo tenemos pero como siempre: queda encargado para el próximo pedido
0,Yo sí lo sentí y me lleva puta
0,Hola soy Sole el sismógrafo humano
0,@rafa514x excelente estamos muy atentos a tus comentarios
0,@_AlejandroDP no estoy en la zona roja
0,No tengo Facebook en el celular pero cuando pueda voy a hacer el safety check por mis amiguitos de otros países
0,Mi hermana y mi mamá hablando con sus personas importantes y yo acá haciendo mi tarea de cálculo con dolor de cabeza
0,Quiero una caldosa y un granizado.
0,Uri por cobarde se fue en la colada. #moisesylos10mandamientos
0,Me metieron en mi mente imágenes de habitantes de calle afuera con estos fríos sin cobija y ya no puedo vivir tranquilo
0,@Erito0513 Shi pero como el año pasado no jajaja ah creo que no fuiste
0,@ka2384 si el clima sigue así una cobija es buena opción. Mentira un vestido
0,@valegarrou jaja es lo menos que hago por dicha pero si paso pegado a FB
0,@anamablaba buena idea anis pero ellos saben que yo ni un pancake puedo hacer bien
0,@zeroanima tómese de algo de una vez y listo
0,Ya fue mi primera vez. #UBER
0,Mataron a Renato López en México lo único por lo que veía E! News
0,@mishafantana si obvio eso es lo importante gracias por preguntar
0,@meLiKosha @sputnk no vi esto igual no podía hacer mucho
0,@Maluavi @edmed82 @figuerescr invitadísimo a hacer las cosas diferente hay que involucrarse y dar espacios a la mejor gente.
0,Yo solo estoy pensando en proteger a mis gatos y a la perrita
0,Hace hambrilla tengo una manzana verde pero no quiero morderla porque luego no me la como toda y se pone fea
0,@car_hidalgo lo hacen a diario. Hoy es más palpable por la emergencia. ️
0,@AnayLaMaria Exacto se pasaron todo por el orto. No previeron no hubo liderazgo de sus alcaldes ni municipalidades instituciones
0,@conoche repollo Ud últimamente como que muy amargo
0,Por dicha no he leído a nadie que diga que se exageró con el huracán. He escogido bien a quién seguir
0,@GLOri_177 Gloria ¿en serio? Es muy probable qué triste.
0,El amanecer va a ser bien feo por el recuento de los daños ojalá no aumente el número de víctimas.
0,Hoy puede ser el penúltimo capítulo de Ragnar Lothbrok
0,@WancitoCubero @ericsolanog Me uno a la triste historia de no vacas
0,Que chiva pasar debajo del puente de la platina siempre he querido ...es en serio.
0,¡¡EL PUEBLO MÁS BONITO DE ESPAÑA 2016!! Enhorabuena @viniegradeabajo Sólo Rioja sólo bueno
0,@_Star_Vader tanto libro chiva que hay Y buen punto... Comida entonces
0,Estoy así de no salir hoy.
0,Vamos a pasar año nuevo a la playa No? Bueno
0,Mi hermano y yo convertimos el comedor principal en un café internet
0,@oviedo_6 yo personalmente lo bloquearía inmediatamente pero al final yo no soy una belleza so
0,ojala que te de un bloqueo mas grande que el de mi cel
0,Toda mi familia va a estar dormida en mi graduación
0,Espero que mi jefe me de mañana libre
0,@valeriazumbado Esto es lo más triste :! Pero espero que el 24 sí
0,@AfichesManudos Con las rayas más gruesas me gusta Pumas sabe lo que hace
0,@germangn09 pero igual es feo horrible espantoso
0,@LisethBriceno rajado que si lo voy a extrañar un poquito
0,Buen día @Dr_ivrecagu muchas gracias por su comentario es un gusto servirle.
0,Koki tuvo una pesadilla y empezó a ladrar/aullar/ llorar rarísimo. Casi me mata del susto
0,@aoctaviop yo llegué cuando cerraban una gelatería: tooodos los sabores que quedaban... y una cuchara
0,@Leiva89 lo puse y ví la INT de Manning. Está empezando igual
0,Amo la nueva canción de Sofía Reyes
0,Se me acaba de caer el celular en una taza con agua y ahora suena horrible
0,@marianozumo porque su perfil privado me lo impide
0,mañana tengo el día libre y no tengo nada más que hacer que dormir
0,Cada vez que veo a esa muchacha está más guapa
0,Tener grandes eectativas a futuro eso es vida
0,@CCRUZ305 y en Chile hubo terremoto de 77. El 2016 es el peor año.
0,@Caf3consal @santiagoantero Ya ahora es adolescente cool y no quiere ir conmigo al cine
0,@ignaciosolisw ya yo voy de vuelta pero le dejé la pampa lindísima
0,Ayer más que nunca extrañé a mi amigo Rumors teníamos la casi tradición ir a Zapote los 25 juntos.
0,Me voy mañana para la playa confiando que el sol me quite esta gripe tan horrible.
0,Lo extraño demasiado! 5 días es demasiado para mí
0,@zeroanima Esto me hizo feliz pero aun mas triste por no poder teletrabajar
0,@cmfluisangel ...Misionero ideal Oh Claret! ...109 beatos nuevos
0,Quiero amigos que le gusten mis gustos musicales ya tengo pero viven largo
0,Pensé hacer algo con Belén y machu pero de nuevo me dejaron sola
0,Feliz navidad feliz navidad feliz navidad y feliz navidad
0,@DiegoMontiel o... ves mis imágenes. Me resulta más sencillo que imaginar
0,@gaby_mata25 @LuisEs22 Fue la última vez que fuimos al cine
0,Yo quiero más lasaña de ayer! Cocinan rico donde me adoptaron ayer
0,@JuanamartinezH Seguirme es lo único que tienes que hacer.
0,@CNCOmusic reggaeton lento la canción del fin de año
0,Necesito un abrazo de Marce en este momento es lo más cercano que tengo
0,@BrujaMalvada_ no tengo en la casa apenas entre te mando uno así jaja
0,@Allanq24H @tonygm18 @PilarAcuna Ay yo no he visto la nueva temporada! Buena sugerencia
0,Mi palabra preferida para este 2016 fue gratitud. Todo funciona mejor agradeciendo.
0,@jschiller27 yo tengo 4 años sin comer tamal. Jajaja
0,@Alphasniper97 Alpha suerte y ten un feliz año 2017
0,@noseashetero 1000/10 de verdad a ti que voy a decir petarda que te quiero más que a mí mismo  ✨
0,@_MissChaotic_ ves ese brillo? es un coso que hace que se sepan a kk
0,Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir?
0,@Majoras_Mark Por?  Tenía pensado verla después de la segunda de Daredevil
0,@ArchivoSGAE Qué estupendo. Y... ¿cómo os lo encargo?  ¿Es la estupendísima versión de Barce..?
0,@perriestheory sabes que en 2012 o 13 tenía una novela de mierda en la que perrie era mala
0,@CarlosSadness en ninguna porque no te he visto en directo  concierto en madrid pronto pls
0,Pa una vez que me pongo a ver películas con un amigo y se queda dormido
0,@Hanita_chan nfin no puede ser peor que un minikayato 
0,@KharanosGame Que Kinox no me quiere   zi yo zoy buena perzona
0,Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto no estáis invitados
0,@Mentestropeada Atraigo por los dos lados es un problema duro
0,@YG__GF me ofrecería pero gerald es demasiado lindo
0,#DiaDelVideojuegoHC por todas esas grandes tardes que nos hacen pasar y las que pasaran!
0,Mi compañero de trabajo será mi futuro marido... que pena que no lo sepa
0,@Reporte24ES @LaVerdad24ES fallecido hace meses. Hay q contrastar.
0,@Yore89 necesito mi ración de atención diaria que si no no mantengo la autoestima
0,@CristyStruky Gracias por dar a "Me gusta" a nuestros tweets  ¿que tal? ¿estás trabajando Cristina?
0,@vivanlospipis ser es muy malo pero bueno te salvas porque te queremos igual
0,Lo mejor de estar ya en Málaga es poder ir a ver Escuadrón Suicida esta tarde
0,@EskizoSirenita hay que ser mala persiana para quitarte esa diversion
0,@myvidaconlibros ¿verdad que sí? Yo también me quité un gran peso de encima
0,@_anarKopunK_ @jkarlos1998HD y aún así estoy en el campo   y l edición coleccionista tengo que acabar de pagarla
0,me mantengo optimista pero se me hace difícil a veces de verdad
0,@tachina @EW @Outlander_STARZ Sí! Yo creo que vamos a acabar muuuuuuuuy contentas
0,@GxDRadioGalega Correcció "Nin se nos pasa pola cabeza NON ser segundos".
0,Haces que se vaya mi melancolía me devuelves de nuevo a la vida
0,@Madridonasangre yo acabo de aportar mi pequeña contribución. Te sientes tan bien!
0,@Aldepadorio es un gran gran tipo  @cesarmuela
0,@Jorge_LBU Espero que te mejores pronto vomitar es muy desagradable
0,la chancla representa el asco y lo muy harta que está mi madre de aquí la menda
0,Hola @xabyjordi gracias por la información tomamos nota  Qué tengas un buen día
0,que le pasa a mi tumblrr o.O se ha vuelto extraño no sale la musica"
0,Cada uno que busque sus mecanicas pero que lo haga rapido antes de morir y eso
0,@suomijon @chemiF1 @WinfieldF1 ... bien pienso que tú te enquistas en temas secundarios sin ver "toda la película".
0,Ojalá alguien llamandome bonito o precioso  sad
0,@Sasnak95 @Muzska89 o hacemos presión social o esto no avanza
0,@aIfonsofr no lo consigo  ayudame porfi que es super importante
0,Despues de tener el combo perfecto pa sentirme como una mierda a dormir
0,Necesito ver por lo menos una vez más a Riri para irme a dormir más conforme. ¿Por qué tienen que echar a estas horas la gala?  #VMAs
0,@OnSuicidio es una barbaridad de dinero y aunque lo tuviera no puedo porque se contrata antes del show  -Noe
0,@jose97angel ¿eliminada? Nooo no la han eliminado. Pasó a la semifinal el otro día
0,El puente mas bonito de la constitución este año en Alicante 1213 y 14 @zaharapop en directo y allí estaré
0,Aaaa aaa estoy tan cansada y me espera una semana tan horrible hasta el jueves que
0,@Fourty35 Es este chisme que no expresa los matices. No era la idea el elemento cortante."
0,Venga va hasta luego solo he dormido 3 horas
0,@Ronronia @MsLectora Uf los freudianos! Vinieron a tomar café el miércoles y aquí los tengo aún  acampados en el pasillo  Bon dia
0,@emedemo holaaaa de origen vegetal  nunca nunca nunca de origen animal buen día
0,@ElnAlfaro Sí. En realidad no pensaba q fueran a recortar tanto. La querencia es mutua
0,@Valenciazombi Genial! muchas gracias. Mi fanpage de FaceBook sigue activa también aunque yo no entre
0,@YumaRuchi sigue mejor que mi pelorizo  FeelsBadMan
0,Limo sadboy de mierda la vida es maravillosa
0,Aquí tenéis el segundo vídeo del día  14 días para tener PES 2017 y la demo de FIFA 17!! WUOUUOO https://t.co/8hh6Fu6kRB"
0,@CharlieSkelter ehhhhhhh ese no he sido yo y lo digo muy en serio  hasta los cojones de que me roben mi puto identidad.
0,Que mal rollo da dormir sola diariamente en casa
0,Lo que ma el ser optimista que hay en mi (qUE LO HAY AUNQUE SEA MINÚSCULO) Lo que meno el hecho de no confiar  https://t.co/OafLkK91G2"
0,Dicen que Twitch va mal hoy pero aún así os pondré stream en 20 mins
0,@ranoeldelbar @HacheFilardi @Noel_PI Claro claro! Buscamos justo los otros
0,@SoRaRaP eso sería más propio de ellos yo no me ensucio las manos con personas dependientes
0,@LaQueSoySiempre Te comprendodominar y anular como haces tú conmigo al HABLARME en voz ALTAok
0,@GemitaKbyos ¡Enhorabuena! Eres la ganadora del sorteoescríbenos por mensaje privado para darte el premio
0,La persona vale para algo. Otra cosa es que no te creas lo maravilloso y ese arte que puedes desplegar..fingelo hasta que se exprese.
0,@AliceDesuDesu Legion>Novia? Lo bonito es Legión + novia en el pack  asi juegas con ella.
0,Doght es amableDoght es cariñosotodos quieren un Doghtdisponiblesen ninguna parte
0,15. No me gusta el término 
0,@jimena9011 @JM_VelascoG muchas gracias! feliz noche a ambos
0,Si papá vas a regalar mi piano tranquilo que te dejo no te preocupes
0,Me retuitea gente que no conozco y sus amigos no tiene los mensajes abiertos y no sé que haser
0,@esther_trota Espero que te guste  Escocia es precioso!
0,@Aitorek @ArvenLoL yo ya en eso no me meto  sacar las cosas de contexto y llevarlas a tu terreno es algo diferente
0,@_rvng En Castalla (Alicante) muy oportunamente a primeros de mes celebran sus fiestas de Moros i Cristians i todos están de fiesta!
0,@AngryCharlio ostia... jugaba a uno de los primeros en la SNES en japonés!! Y lo jodido es que lo acabé  Me encantaban estos juegos!
0,@Suli22 ni siquiera llegué para ver las competiciones de Río en directo solo las barras asimétricas de Aliya
0,@ialcazar @CarlosTheSailor @kinisoftware @tolivern Ah! No se yo uso sickrage que no entiende de divisiones
0,@thorelvasco @PabloGenis yo no me tiro pedos soy un princeso
0,@GinaSieben Pues sí es precioso como bien puedes ver en el vídeo
0,Esto de salir a en punto de casa y que el bus tarde 10 min en llegar y vaya muuuuuuy tranquilo no me gusta. Eh?
0,@offerrall @DarksDiego997 se puede hacer directo desde la ps4 sin capturadora
0,@Noel_PI Y Noel significa Navideño pedo también lo asumimos. Pero alguien lo tuvo que poner por primera vez
0,la verdadera eriichii me hubiera dado besitos SO MARRANA"
0,@hectorboigues ay pues gracias...  Al menos tú sí lo ves como algo ingenioso... Ayer me dijeron que tenía un insufrible sarcasmo ácido"
0,@imconnorstruck mi corazón dejó de palpitar como una papa frita cuando empezó el capítulo  #PLLSummerFinale
0,@BubblesaurTV eso es lo peor de todo de verdad no se cómo no les da vergüenza me dan ganas de llorar
0,@CheeseLena_ emberdá mis dibujos del paint son mejores
0,@plcido_vzquez @cultrun creo que duran más que tantos amores eternos
0,@lorzagirl oye que mi madre se le cortó la leche  y mirame 185 XD aunque algo enfermizo de pequeño. Ahora lo de la leche X...
0,@Crisnosesae @l30n4_ tio a mi sus libros me encantaban  pero es verdad que con el mensaje se ha pasado de clasista xd
0,me he ido a la ducha y se me ha olvidado coger la ropa  ahors tengo que salir a por ella y como haya alguien en mi ventana me ve desnuda
0,@Javiturpeiro eso dice mucho de él... así que nada tómate tu tiempo que cuando estés preparado todo llegará
0,@ISanDesign @Hobby_Consolas jaja y por que lo peor los juegos de Ubisoft no son tan malos lo que si es un poco malo es ser solo de Sony
0,¡Ya hemos contactado con los ganadores de #YosoyMTVJammingVibe! Atentos porque mañana lanzamos nuevo #concurso  https://t.co/K0xoobBiM3"
0,@Otxu88 espero que fuera todo bien y ahora a por una gran semana
0,Ahora me daba yo un manguerazo a ver si se me quitaba esta cara de "hola he dormido 2 horas"
0,@JulenReal Anda que no nos hemos subido ahí tu y yo en el paseo nuevo  en fiestas de semana grande  ...
0,Janowiiiiiiiicz ole tus cojones y ole tu set y tu over!!!! No me pago las fiestas pero si algún cubata!! Buenos diiiiias mundo!!
0,@crypsicho Significa que nos ha resultado gracioso cómo lo has dicho. Como ya comentamos al final en 2016 es imposible traerlos
0,@insumisiones Es asqueroso esto. Amiguitos de mi ex diciendo que normal que me pegase porque ""tengo mucha mala leche.""  Increíble."
0,alguien sabe donde puedo intercambiar photocards de exo? o-o
0,@Nine_Stories Somos pequeños y modestos no podemos abarcar mucho más.
0,@GabanFK tengo las 3 ediciones originales y bueno...no los aguanto demasiado antiguos
0,@HijodeBilharzio Que bonita zona de entreno escogieron
0,@CarlosLMiranda Buen artículo Carlos  se va Lucas pero tampoco hay que dramatizar  casi me haces llorar
0,@UniversoMujer18 ya se acabo la hora jajaja estoy expectante a ver si me ha tocado el #cubreSelFem para llevarlo a todos lados puesto
0,@ivan11PG Aunque aquí precisamente ninguno de los dos pero da igual por qué me haces esto
0,@BertoValen I'm back! Aunque esté desaparecida en combate me alegro a lot de tu graduación Dr! Mucho ánimo en el MIR! Un abrazo grande
0,@goetha  Ahora es Abel quien está resfriado  es lo ke tiene estar juntos todo el tiempo jajaja el curro bien?
0,@daniacal aún no pero si estará jugable en el TGS no creo que tarde demasiado.
0,Último dia en Elche ahora toca Benidorm
0,De aquí a una semana hará cuatro años que vivo en Barcelona. Creo que por el momento no se me ha dado nada mal
0,@prettio_cgm bueno  es algo..  Cuando encima no sabes porque te pasan las cosas todo es un poco peor  lo dicho muchos ánimos
0,Ha ardido una caravana aparcada al lado de la playa Fuego ya sofocado por los bomberos @… https://t.co/LgbW9ryGWy"
0,Mi madre me deja ponerme rubia pero no el pelo morado
0,Por qué tiene que ser mi pelo tan goals mojado y tan mierda despues
0,@HunterRowland duchate rapido babe que tengo sueño
0,Ea ya mañana cuando me despierte empieza la fiesta y ya estare distraido para el largo viaje de Valencia a Cadiz
0,@KMinorito Es que solo piensa que todas las canciones tristes que tienen (loser por ejemplo) son basadas en experiencia..
0,@REANYMA @FernandoFabiani No no ¡dijo que dejaban de surfear por la cornea! Que se quedaban quietecitas.
0,@XulioePunto Pues escapó.. Y no lo dimos encontrado estuvimos al menos 5 personas buscando y nada
0,@ragnomuelle Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas
0,@joanllenas es que son todo cosas que me molan  A lo mejor ya conoces speaking.io de Zack Holman también
0,He visto un documental sobre las pirámides los moais y predicciones y ahora me da cosita dormir sola
0,La regla me esta destrzando el cuerpo Quiero vomitar me duele la tripa la cabeza tengo fiebre y estoy mareada y pf"
0,@zapejuana @Exojo @yeya_ade @rosipasmar @gartoro @nshradio Qué bonito... a mí me tiene que pagar las horas extras también soy así...
0,@carlosgterol @MataTweet Si ayer estuvimos reunidos en Moncloa pero al final habrá que repetir elecciones ... 😂😂😂 Está que responde!
0,Con ganas ya de que llegue septiembre Y comenzamos mañana nueva temporada en @DelecturaOblig. #adiosagosto"
0,@Sr_Zeta hola vengo de intagram  en verdad ya te seguia pero hola igualmente🙄❤️
0,No tenemos la sensación de ir a un trabajo"" din os @PIXIES Eu na ofi lendo o @rockdelux tampouco a teño  https://t.co/MEG8DZVVTn"
