
1,taxistas gorilas ahora tocaron orto chillan medicina

0,llegas estacion atocha primer impacto publicitario llegas barajas primero cabify

0,jornadags ahora usar serum ma facil sencillo pues acaban lanzar version lite app

0,legitimo podemos afines esten aireando enelfuturonocabenbuitres pasa decir verdad aunque cabify ingresen centimo arca espaolas pasa vtc generan impuestos conductores cotizan pagan irpf

1,favor ayuda aporte hizo cultura venezuela

1,tambien cayendo bien

1,caza destruyeron cinco auto quemaron medio trabajo dijo damnificados

0,taxistas prendiendo fuego ubers hacen gente todavia usaba pase nadie quiere viajar simios salvajes violentos

1,vengo casi llego trabajo pierdo video chula

0,propongo matar tachero dia dejen romper pelota

0,salon do sigue maestra clasico juvenil feelthebeatesc bailamosenfeel feel the beat

0,vaya vaya aplicaciones dicen coches resulta ma coches parking alcampo prat menuda estafa dia gratis cabify enelfuturocabemostodos

0,seor carro apesta baba

1,mientes desconoces matriz cabify maxi mobility delawa

0,necesito carro poder salir bffs siempre problema ride ninguna parteeee andar siempre sale ojo cara chucha

0,unaaa bby hice primer beat vea enseo ponemos inventar

1,hoy abrio puerta subir bajar pues sent primeros indicios caballerosidad antigua grecia hombre asi mueran

1,wuajajajajjajajajq alevro hayanncagao infieles jujujujuujujuju

1,fernando yarade hay buscar ley adapte nuevos tiempos hoy tend

1,gasto ubers abono inicial

0,testimonios cabify trabaje ma 400 horas me cabify sueldo 822 euro publico

0,dia cabify ofrecen servicios gratis imposible conseguir imaginen seria existiera via

1,viste santa marta pidio salir motel amante conductor

1,falso momento pedir muestra nombre conductor ahora dicen

1,plata gasto boludo

1,barranquilla mujer nombre yeimy pidio servicio motel amante conductor resulto ser esposo mujer agarron

0,higiene higiene persona apps transpar

1,jajaja

1,eeehhh ma vuelve mirar mejorentaxi taxiespaa gobierno vtc deleteuber consumo cabify defiendeespana estafacabifyuber licenciaurbanasi taxienlucha 1vtc30taxis felizjueves

1,cabify beat muestran favor regulacion taxi aplicativo

0,amazon tambien usado practica blacklist

0,nadie piensa hacer tipos cometen delitos tener ninguna condena cazahuber vienen ser sicarios lugar liquidar gente destruyen privado ma mafia

0,2do volteado jajajaj

0,parece despacito suena igual ozuna serum toda canciones latin pop mismo beat quieren suene gun rose pcas theconcerttour supershow7

1,hora tomar cartas asunto

1,noche beat familia aca guarida seguimos construyendo mundo lonuevodemorenabeat feliznoche

1,inviten pongo 2mil

0,imaginas peor acto

0,dije subiera ventana hacia frio dijo manda andar vestida asi sexy guey jaja

1,maanas tardes siempre  

0,puedo creer dejado llaves

0,toco pierna estrellas fin sent amor

0,lyft suben marcha carrera salir bolsa

0,entro curita dice peligro aca decir vos apuro te

0,hola marcela favor indicanos numero telefono correo electronico registrados

0,buenas noches favor necesito recuperar telefono dejeolvidado entro aplicacion prto toda

1,tenia volver tocar men rap cristiano

1,joven colombiana solicita motel amante conductor esposo comercio

1,hola mujer atacada mafia taxi parece protege necesita ayuda mano

0,hace dia habia escrito tarjeta pasaba obvio despues revise tenia peso

1,jugando ahijado music genre song song melody hiphop rnb pop love rap dubstep instagood beat beat jam myjam party partymusic newsong lovethissong

0,how doe traffic even happen pinche solo avanzar  

0,lean articulo indica chofer ube

1,conductor bien guapo

1,como beat

1,padre mara castilla demandan cabify responsabilidad feminicidio joven buscan plataformas tomen serio integridad usuarios

0,karina wei cancelar tenia bien poquito puntuacion tenia ahhh mm maximo

1,xion hoy dongdong heart beat weekly lo disfrutaron viendo hoy aqui terminamos foto encontraremos proxima semana gracias

1,segunda parte pasajero jalo micja venida mando msj dia hoy quiere repetir jalarsela mientras vamos nave alguien apunta pool pone chingon pregunta costo

0,urge terminar posgrado comprarme versa trabajar

1,unico generan cazauber asquerosa mafiadelostaxis cada dia odie ma taxistas

1,va conductor mete conversacion lol

0,cojo

0,relato venezolana chofer cabify acosada taxistas perder auto incendiado indignante

1,metropoli papa mara castilla demandan cabify dao moral

0,momentos doy cuenta dependiente celular manejo mal humor temprano increible se

0,puede ser oficial ezeiza cobre ma cargo pago tarjeta debito ilegal ofi

0,monte puse audio compa respondi audio mae cambio estacion puro fyah red aint wrong tho

0,chofer favor pedir

0,ligas chofer

1,3am tome cuadras

0,arjona

0,amigo divino jajaja voy coquetear jajaja

0,un requisito ser chofer serum causarle hipotermia pasajero

1,imitar caza

1,usuaria parece inaceptable exijo corrijan supuesto mejoren politicas servicio comunidad ma sensibilidad mejor criterio

1,puedo contactar servicio cliente opciones contactar alguien personalmente recuperar te

0,relato venezolana chofer cabify acosada taxistas perder auto incendiado indignante ciudad ejecutivo legislativo judicial

1,emputa ser mundo jurauuuuuuu

1,easy aos

1,lomasleido actualidad mujer pidio motel amante conductor esposo

1,tomado cuadras sigo haciendo verguenza

1,saca charla jueves noche estrellas

0,gente medellin pena decir barrio vive vivis minutos poblado

1,conductor trae puesto disco pie descalzos shakira toda estrellas mundo cor conductor

0,noticia relatum carro conductor plataform

1,sobreviviendo jaja

0,taxi temuco sinverguenzura ma grande cobran tiempo distancia aunque vayan detenerse despues preguntan gente prefiere

0,llega cali sube primero suena tropicana programa estrella salsita motelera buena bienvenida

0,aadido video lista reproduccion free offset tyga type beat drip

0,auto modernos limpios cobran corresponde

0,chino vino buscar olvido documento mogolico

0,enamoro pasa

0,siempre caso mara supe ma respondi

1,gustado video casanova uncle murda maino type beat 2018 the gun the blade

0,aun buenas persona conductor espero devolverme telefono deje descuido exce

0,ministra 148 millones dolares tendra pagar unidos ocul

1,aqui ntp

0,necesito amigox

1,aunque nunca usado cabify

1,voy cagar risa boludos pro logren imponerse van parados van pagar fortuna viaje regulado precio van cobrar gana despues llorar campito

0,mal dia recuerda man peor

1,escala violencia taxistas caza quemaron cinco auto almagro villa crespo flores

0,pinta bailar hacer beat casa keehhhh

1,conductores cabify protestan madrid norma regulara sector taxi fotos

0,ladymollera jajajaja mexicali dama recibio trato personalizado policia municipal despues pequeo altercado conductor acompaenme ver triste historia

1,pinche bien amplio

0,tendria empezar trabajar lexus black asegurar entrada aca chile costaria 100k cancha

0,comoamigote comento pedo subieron persona sigue gritando recorran atras

1,acordo autoridades unidos pagar 148 millones dolares penalizacion ocultar robo informacion millones clientes choferes ocurrio 2016 informado ma ao despues

0,dedique tiempo fin asunto ilegal

1,mujer pidio motel amante conductor resulto ser noticias dominicanas

1,experiencias paises mmm innovacion pasala

0,ma millones delincuente dueo taxinet sido

1,video chofer dejo perro guia subiera auto mujer invidente dijo reportaria asi reacciono aqui historia

0,sacandomelas nuevamente quedaba viendo espejo ma videitos asi rico atrevidos hot

1,provincia llevar extrao auto llamamos jaladita lima llaman callao llaman secuestro

1,hoy subiendo veinte persona dividimos tarifa toca cada ma bonito luce neon seor encarga acomodar persona

1,usa pasa toman sitio olvida guiar chofer

1,gustado video free 6lack type beat every time

1,casa paso vecino lado

1,quiero ser beat acr1 agustin

0,que onda discriminacion please

1,jajajajajaa muero

0,puta injusto pillan haciendo llevan auto debes pagar 700 lucas ctm salio curado reincidente funciona ref

0,esperamos llega jaja

0,haber eats culiacan kemosionnnn

1,desgramado

1,gustado video instrumental trap freestyle type beat prod jhc beat

1,estres mil ahora toca darle duro im going beat this

0,hoy ugt vuelto hacer historia movimiento obrero blanqueando protesta patronal multinacionales cabify llamen sindicalistas perviertan palabra

0,necesito amigo bogota

1,gustado video lloyd bank jadakiss fabolous type beat concrete

1,van pasar buscar curtido onda podes elegir chofer quieras quiero rubio

0,internacional destruyen vehiculos argentina protesta

1,santa cagadas batman

1,cierto existe tan tonto pretende usar termino comuna manera peyorativa denigr

0,critican presidente buscar hija auto ahi helicoptero acto oficial pero

1,termine charla amena seor extraterrestres realidades alternativas hahaha sid

1,cierto existe tan tonto pretende usar termino comuna manera peyorativa denigrante simbolo marginalidad conexion tendra fenomeno

1,vez tome remis do cuadras

1,monto despues rumba

1,diego lainez aos trae mini cooper beat tan diferentes

0,facebook empresa anunciando empleos publicidad fraude den clik hacen trabajar gratis pagan anuncio piden publiques fraude solo piden dinero dan alta usuario

1,tacheros reventaron cerebro radio mitre morfan clarin ole ogt profesores misoginia machismo cada do segundos yegua robo uds votaron macri uds votaron libre mercado ahora comerlaaaa

0,eperando uber  

1,lomasleido tecnologia lite asi nueva plataforma llega colombia

1,chapi chapi cacho busco despacho naruto hokage konoha trap dy

0,morbo parcero conductor dio cuenta

0,paso dividi termine parte posterior vegetal amigo acostar jajaja

0,pides casa terminas urgencias

0,agregue video lista reproduccion jori boy bad bunny perdi desamor trap beat

0,puede ser oficial ezeiza cobre ma cargo pago tarjeta debito ilegal oficial municipio ezeiza igual cuesta 1100 550 doble literal

1,canal gobierno guatevision aclaro ingeniero que

1,arjona lea tuit amor yebus

1,preocupate ahora conductor foto asalte

1,aca chile hacian dormir clientes dulces jqjqjajq

1,joven solicita motel amante conductor esposo

0,ma experiencia

1,acabo tener conversacion amor ma deep vida sentirme despues

1,chikis codigo alguien necesita t99moj

0,seor quiere invertirle tres peso gasolina desempaante morirnos puede ser

1,habra preguntarle sherlock holmes

0,conductor certificacion indican podemos

0,reaccionado condu

0,taxistas caza naturalizamos enfermos delincuentes

1,aulas

0,cientos ataques conductores auto incentivados lista caza boeri colmo mi

1,listos vamos armando beat djve pm lahora nezaradio invitados lujo disco selv

0,hola permite pagar tarjeta eats probe diferentes tarjetas encuentro app ayude

1,descubrieron

1,seor escuchando radio cristiana auch

0,puede ser oye

1,discrimina video compartido denuncia chofer tras negarle servicio llevar perro guia cabe recalcar perros guias considerados extension persona alguna discapacidad visual

1,gustado video nucle solo prod gian beat

1,tocan ma locos

0,verdad jajaja

0,cientos ataques conductores auto incentivados lista caza boeri colmo mitad auto errados taxistas imaginan

1,mames prendio radio rolita amor cambio estrella ganado perra

1,que hace taxista seduciendo vida

1,escribire cancion bien cabrona  necesito beat cabron tambien

1,gustado video tramaine tension official video beat martiebeatz

1,encontre amiga veia hace aos subir subi trae musica morrissey noche chida

1,puedo playlist quiero bffs

0,hola buenos noches problemas ingresar cuenta pide numero telefono lo

1,amigo dicen veeeeen aqui cooperamos hagan caso trampa van pagar madres

0,jodido wilson saltao par semaforos

0,nivel borrachera casa pedi

0,que pedo subieron persona sigue gritando recorran atras

0,hoy decia necesitamos real renovacion peronismo sino horno ayer dijeron

1,pidio motel amante conductor esposo

0,pondrian barra libre hombre mantendria antros ciento mujeres

0,multada 148 mdd robar datos personales

0,ministra 148 millones dolares tendra pagar unidos ocultar informacion robo datos clientes usted sigue adalante nueva ley entiendo informese noticia hoy

0,hagan idea taxista anti fan incondicional radio mitre espanto

0,taxista ahora maneja explico problema taxistas sino concesionarias quedan choferes meten licencias culo vez violencia intermediarios taxista labura sigue trabajando

1,imagine jajannananannanan

1,cabron vivir miedo cada vez tomo minutos ma largo pasan muchas cosas cabeza alerta ser siguiente desaparecida exijo mejor educacion ma oportunidades trabajo necesesidad vivir miedo

0,gusta pedirle persona entiendanlo

0,primer beat publicado

1,usen beat ma barato misma seguridad usar

0,julian amado sec soc propietarios automoviles taximetro legislado quiere

1,uso vida unirlos mejor dia busque cobrarle dijo olvid

0,buena idea llego mexico olvido estandares calidad contratar cualquiera funciona lastima

0,pedi eats vino dejar repartidor glovo

0,similar cancion historia taxi arjona mujer pidio salir amante llevo una

1,demonio

1,guias comunitarias latinoamerica incluido mexico especifican conductores deberian cumplir leyes locale rigen transporte animales servicio chofer nego transportarlos violo ley federal proteccion consumidor

0,gustado video tramaine don play official music video beat thomas crager

0,mera cortesia caballerosidad

0,hombre pasion beat trae explico chico pico rico fito paez

0,nooooooo just completely unacceptable classeoom behavior

0,orale cabron pisale pague pasaje hospedaje cuando va tarde trabajo pides amablemente conductor ma rapido

1,toco caraza pasamos min viaje hablando mal jardin fiorito budge

1,pide amante motel subirse percata conductor esposo pecas pagas

1,deberia ser denunciado ojala incorpore guias comunidad mexico informacion tan especifica completa politica animales servicio eua canada

0,manga desquiciados prendiendo fuego auto consideran nadie soprende nivel loc

1,jajajajajajajajajajajajajajajajaja alguna vez pensamos seria chistoso pasara jajajajaja vea

0,novio vieja subio historia emputada mal ayudaaaa

0,hijo dejo zona sur dsp boliche maana tenia tocando timbre cdo quiso dar propina dijo encontras celu devolvelo todavia gente confiable

0,quise tomar cobraba 150 coche tsuru cobraba attitude neta tax

0,cuanto cobrara llevarme cine quedarse ver pelicula conmigo

1,ser gay moderno divertido confirmo

1,casados problemas

1,redes sociales mujer denuncia chofer negarle servicio llevar perro guia cuanta discriminacion mundo imperfectos anonimo

1,si pasa que dice pareja repost with get repost  repost get repost

0,dije iba comprar ropa ahorrar sueldo gaste mitad mitad comida joda

1,gustado video emotional trap instrumental lil uzi vert type beat

1,humor casi finalizar semana pesadita

1,yo alla voy ahora lo sentimos conductor cancelar viaje

0,compraron birrita mandaron casa pudiera tener amigos

1,lite version bajo consumo hace estreno region

0,chistoso real

1,hola bebes valeria estudiante uni aos hijos discreta caliente estrecha disponible maa

1,mujer pidio motel amante conductor resulto ser esposo mujer

1,tenia casa opcion determinada cagaste

0,pelicula santa marta mujer amante iban motel recogio esposo mentira estan reportando historia mepasoalafm

0,apaados caza estan apaados gobierno equivocas

0,deberia existir sleep llevan casa despues arropan cama idea mala teng

0,mal empezaron valoren cliente sobre

0,respondanle nio debe haber costado hablarte

0,banda violenta paramilitar delinque quiere

1,sanabria beat

1,despues hr trabajo digo dan ganas salir comer gracias dios eats

1,muro berlin beat andar calle

1,gustado video free quavo lil uzi vert type beat 2018 jenny

0,tambien malas experiencias uber

0,fuck quiere

1,mujer pidio motel amante conductor esposo noticiassin

1,clasico

0,manda

1,hola bebes estudiante hijos discreta caliente estrecha disponible hoy hacienda cascada algun

1,mochila cumple requisitos seguro acepto

1,minutos pasan lento haces intervalo 185ppm esperas eats traiga hamburg

1,acabo subir cabify amp tesla vimeo

1,llamo eats digo quiero cena

1,paso exactamente mismo dp sabia abrir puerta tirarme decirle che cambie opinion quiero

1,idea regulacion sindicalizacion padrinazgo estatal siglo pasado impiden progreso profundiza

1,reaccion chofer cada vez hacen cosas raras

0,mmm moma quiere sabado tome quedo traumada robo creo alguien sabe son

1,simplemente amo abgt300 exclusiva beat 100 sabado sept

0,apesta ptmr

0,ofrecio caramelo pensando tirarme auto dije gracias comio lpm ahora gorda arrepentida quiere caramelo

0,tambien malas experiencias dejado subir perro tercera parte kyler baje pedi vida continuo

0,gustado video free 2018 nba youngboy quando rondo type beat fake love prod

0,hola paso chofer

0,imperativo informe constantemente correctamente conductores acerca leyes politicas brindar servicio persona perro guia

0,the driver culpa plata mala cuea noma bro

0,jajajajajaja bueno amiga contamos domingo

0,cansancio nivel salude uber beso

1,campaa

0,adelanto veran alcancen 150 ubersex ubergay gay cruising cruisinggay cruisingenuber

1,mejor coger taxista robo

0,bueno parecer gente peor suerte mia

0,hoy quiso practicar espaol conmigo dice podemos intercambiar lenguas asi queeeeeeeee

0,verdad

0,beat apesta ptmr niyo seraelchoferoelcarro

0,voy tener cuidado ande tmb saber color favorito

1,gusta encanta llueva odio cobre mercedes

1,baja chofer nego servicio mujer perro guia

0,pasa callejeros estrellas vos

0,piensa importa queda esperando abra porton pues solo estan

1,habilita beat coca postre

1,remis siempre saco charla movidita noche

1,hace descuentos

1,formula infalible iniciar conversacion preguntar ya trabajo escuela descansar

1,amigo dejo insistir venganse chihuahua sola placa tectonica do horas avion coachella disneylandia quesadilla queso votamos anaya eats habitante cada 80kms

1,beat encanta letra mierda

0,sabiasque cabify ofrece opcion alquilar auto conductor los probarias

0,chofer conto manejaba bondi canso cagarse calor verano asi pego qu

0,salia ma barato

1,mara contrato feminicida contrato cabify

0,gusto video trapeton instrumental canela type beat balvin lalo ebratt ozuna

1,nacional baja chofer nego servicio mujer perro guia

1,los caza estan detras quemacoches flores destruyeron auto remisero dejaron trabajo roman desesperado quedo herramienta trabajo pintaron auto destruyeron quede calle es locura

0,vida triste 

0,pido

1,cena importante taxistas plata dicen asado manteca asado rechazo princi

1,super angel caida beat angel escalayer espaol sincategoria

0,reaccionado conductor dice puede tomar servicio fea quiere decir estes solo ejemplo dirias

0,cena importante taxistas plata dicen asado manteca rechazo principal tema

1,hola fernando favor reporta situacion boton ayuda aplicacion medio

1,aleluyos estan haciendo publicidad gratis grupo marduk sabia existia mismo efecto

1,leyendo baja chofer nego servicio mujer perro guia via

1,estupenda noche dinoplayyt estrena equipo pago inicial alguno planes

1,por unico hago abrir puerta saludar sentarme ponerme cinturon agradecer bajarme cerrar puerta que quieres lave carro pedo

0,pidiendo ma

0,dijo recordaba miss kinder tenia crush dont know how feel

1,bien putita siempre

0,gustado video gas gas gas but every other beat missing

0,traiga radio estacion ponen agustin lara estrellas

1,sofi estudiando quiero decirte recien termine promo tomo casa pasame direccion besis

0,ataque caza vez flores incendiaron remis legal agencia caballito remisero hablo arruinaron seguro pague puedo volver trabajar dejaron laburo

1,bueno creo voy necesitar segunda toda fde unico requisito datos celular asi pedimos

0,estan pasados logra aos falta educacion puta gente maneja quiere do

0,credo maledaza

1,vivo ciudad primer mundo sao paulo bien regulado convive perfectamente taxi genus ingresos monton cuentapropistas ademas mejorar movilidad urbana reducir siniestros alcoholemia etc tan dificil

0,suerte esperando ahi but suerte verla

0,parte ma dificil dia subo

1,aadido video lista reproduccion corrige beat grid rekordbox modo

1,acusaron jajaaj osea delito

1,siiiii codigos bien extraos hacia dirigen cuantos pasajeros hora aproximada llegad

1,imaginense paso pedi domicilio eats dijeron camino

1,aparentemente ocurre lugares opera

0,hoy pedi jamas llego aparte quiso cancelar viaje min aprox pudiera pedir llame veces contesto feo sistema ubercdmx

0,fascista llama usted mismo consumir responsable menos dia uber

1,camino firma puso lali tio queremos

1,tenia subir ayer finalizar viaje califique chofer novedad ahora puedes

0,pedi bancame amor

0,condesa interlomas transporte publico minutos satelite hora minutos rspctvmnt

1,almagro nuevo ataque quemacoches auto acusaron

0,pobre eats razon llega

1,mejor parte cancion nadie negar

0,verso selena taki taki demasiado buenooooo omggggg lastima beat medio generico anyways gay and girl are gonna stream yes

0,pun intended

0,tenia calor pedi prendiera aire ahora frio pena decirle apague p

1,toda sem emi calor impresionante hoy casa larga llover basta

0,pedro garcia muestra apoyo sector cordobes

0,multa millonaria ocultar robo masivo datos sharingmisery

1,inbox discriminacion parte chofer cdmx dice sube perros coche aunque perro asistencia

1,quieres viajar pretexto no dinero dejaras comprar comida calle preparas tus

1,comparto codigo primeros viajes 3yfilue registrate disfruta 3yfilue

1,busca urbvan precio comodas tiempos pues promedio

1,martes comer aleja consentiste esperamos mil horas ci

0,siempre pasa mismo uala drama tema vol

1,puede seguir ofreciendo servicio pool plataforma

1,mentira

0,beat juntarme felinos pogo pibes caiga vino

1,despues varias horas hospital fin casa cabe duda momentos bondad

1,sales hoy fiesta preocupes llegar casa usa primera vez ingresa codigo 68auh

1,esperando anime chofer

1,gustado video the battle cat new exclusive valkyrie review

0,hoy pedi eats super equivoque direccion comida quedo repartidora cobraron pedido

1,con nuevo motor chevrolet beat consumo gasolina serum problema

1,demanda cabify serum via civil exigen pago responsabilidad indemnizacion dao mora

1,tome tres cuadras tres

1,convenci hermana pagara cuada kyc

1,enterate colombia brasil turismo monterrey

1,videoviral chofer quiso dar servicio persona dice sube perros coche aunque perro asistencia dijo sube perros gana opina crees deberian correr sujeto servicio

1,soy unico neta gusta chingo himno nacional voy escuchandolo siento necesidad cantarlo pulmon

1,puedo escuchar beat

0,verdad servicio cabify superior registran choferes no

1,enseando calzones asiento trasero

1,increible cierto

0,haga viral hijo perra debe seguir trabajando

1,foco corrido tenes

1,gusto video beat rap instrumental hip hop 2013

1,pagara multa record 148 millones dolares filtracion datos via igual que

0,va casa toma direccion

0,caza hicieron mierda auto patricia bulrich agarro testigo despues dicen pueden combatir narcos cagan risa cara punga agarran

1,mal gente quiere trabajar debido chamba

1,pregunto queria alguna musica especial dije ahora venimos escuchando arjona me me

0,video conductor niega servicio pasajera iba acompaada perro guia empresa confirma

1,voy ser primeros conductores cordoba

1,dado vueltas vidaaa dejarse guiar

1,jueveves millennials dicen taxi

0,dia despues salida resolucion aumenta multas mafia sale operacion berreta

0,sabe gente real disfrutara cabify gratis hecho salieron la

1,video conductor niega servicio pasajera iba acompaada perro guia empresa confirma dado baja

1,si habla app hablemos mytaxi donde opera matriz donde paga impuestos autonomos pymes aqui espaa igual cabify

1,favor contactanos medio gusto asistiremos

1,dia animo podra dlv cuanto cancion beat mama cambium

1,nanananana entras beat excita

0,avanzamos

0,chapi chapi catcho busco despacho

0,gusto video supieras pista reggaeton beat 2018 melodico lmc

0,cambias ubicacion antro cama teamoivania

1,bueno casi despidiendome pregunto salen cazar incendian alguien respondio qu

0,minutos flores lugano lluvia imaginate iba  

1,top story acepta pagar 148 millones tratar ocultar brecha seguridad 2016

1,representantes empresa internacional transporte reunieron viceministro subsecretaria tributacion fabian dominguez fin dialogar regimen tributario podria operar firma par

0,abuelita coco

1,acabo pasar susto ma inmundo usando beat seor jose leal placas waq173 dejo tirada medio

0,pido casa cuenta ubereats

0,bueno casi despidiendome pregunto salen cazar incendian alguien respondio pagan impuestos licencias dije criterio salgamos incinerar manteros vendedores ambulantes respondieron ma complejo distinto

1,seor segura odio jajaja perdon emocione verte

0,hermosa mama personal hermanos dicen

1,mejor politica social trabajo punto

0,temazo beat bien hecho

1,pagara multa historica robo datos via

1,chabon escuchame beat iconic tremendo

0,noma necesito favor ahora papa creen quieren cobrar llevarme recogerme lugar nm

0,coo

1,quede loca mrk letra simplemente perfecta gran beat escenas super perfecta encanta

1,papa salir hoy dije necesitaba carro maana dijo mejor ire en

1,toda partes use hijo aca llamaba vinieran mi

1,gustado video xxxtentacion waiting feat shiloh dynasty type beat

1,vez venia aca vato pregunto iba pagar efectivo dijo llega olvidar ahi pistola jajaj ntk amiga toda cagada

0,edtoy pica guantera abierta jajajajajjaa

1,viendo video venezolano usa trabajando apps tipo hago vida

1,elegir igualdad lastima sueldo paga impuestos taxistas de

1,cancion cabrona parte benito cabrona beat esfa cabron puedo bregar vuamoril

0,llego casa maldito

1,aparte hablarme tono amenazante descaro retenerme vehiculo pagara dic

0,cuanto jefe manda manifestacion defiendas inversion vtc pasan cosas hoy google map sacarle alli niunpasoatras vtcnoestaxi taxienlucha

1,empresas cabify llevan toda riqueza trave practicas equivalentes evasion fiscal mientras precarizados trabajo vivienda sanidad defendiendo enelfuturonocabenbuitres

0,hoy subieron

1,toda madre viene tomando bien sobrio jajaja

1,vuelos cancelados palma huelga deniega 200 licencias vtc evita llegada de

0,dejaste

1,gustado video free xxxtentacion drake type beat killer distorted 808 trap

1,gusto video mientas reggaeton beat instrumental prod manny the track amp

1,argentina unico pais mundo pasa mafia tachera kirchnerista capaz matar peores fundamentalistas isi

0,pregunto estudiaba tec acento jajajajajaja nembe mijo pura uanl nuevo laredo arre

1, dia comun conductor viernes bares fiesta cerveza alcohol toda partes puede busque muchas perras zorras ahi cosas suceden comienza sabado maana llamadas trabajo

1,gusto video siempre pista reggaeton dancehall beat 2018

0,prometido deuda aqui usuario dio cuenta traia ropa interior

1,track nro dancing queen conservo beat original feeling encantaaa dancingqueen cher buydancingqueen

0,do usado vestido pues

0,noma seguro volvia bondi nuevo

1,calle poche asustan uber newvideocyp

1,testigo jehova imaginen largo camino

1,alguien pidio

0,iba imaginarse ayer calle poche mal dia hoy pues rapearon roast ma rapido eminem asustarian llegar casa pondrian mano ver muerde ramon primero

0,quiero reportar paso calles hace sordo

0,open letter provoco muchas ganas loca cerrar ojos golpes beat dios

0,hoy escuche piba decia tome ma seguro unico seguro vida muerte

0,pasa mismo tan insolidarios laburantes tan fachos llenos prejuicios tan baby etchecopar dan ganas gritar aguante

1,gusto video facil pista reggaeton beat 2018 melodico lmc

1,adorable

0,como llama fragancia amiga inocentes preguntas seores sabes terminaran acoso

1,joven ceguera acusa discriminacion conductor empresa baja chofer via

1,quede loca mrk letra simplemente perfecta gran beat escenas super perfecta encanta desvelado

1,gusto video volvere pista reggaeton beat 2018 melodico lmc

1,bueno escuche beat bajar suelo jajajaja

1,comparto codigo primeros viajes t5snc158ue registrate t5snc158ue

0,gremio prendieron paro cree perdonan por paro

1,taxistas patoteros rompe auto cada dia empujan ma la

1,toda partes use hijo aca llamaba vinieran hija enseo trato manejo taxistas convirtieron poder dios creen peleo acerco grito viva fatales manejando

1,trabajando papeles pagando deben pagar rompan ma   tengo

0,naaambre nadie usa ahora taxify didi

1,hermosa sexy provocativa solo sexo

1,cabify natal chula celayita

0,mae ame taki taki leyendo tuits chile beat drop parece demasiado sua cara

1,chingon asi mexicano digo buenas amigas pida puertorico re

1,habia quedado mama iria saliendo trabajo cabe recalcar maneja llovi

0,hoy llego paciente urgencias referia despues encontraron afuera forum drogada sabe dieron paso nias cuidado avisen persona ma allegadas van estan estan bien cuidemos

0,culpa persona quedo trabajo aprovechas condicion chingar gente es

1,gastes pais ignorancia gente en

0,paso exactamente mismo

0,seor favor cambie cancion dedico

1,acabo pasar susto ma inmundo usando beat seor jose leal placas waq173 dejo tirada medio autopista moleste empeo seguir ruta queria tomara llegar casa

0,aparte hablarme tono amenazante descaro retenerme vehiculo pagara dicha carrera hice nunca dejo destino final salir corriendo bomba decirle celador cuidara mientras pedia

0,cara malandro camisa dice conga pias coladas 

1,amo

0,escuche buena beat decis generico partes ma gustaro

1,ignominia ugt limites junto cabify banderitas pagamos

0,chofer chacal engaado

0,espectador publicando tipo noticias espacio admito culpa morbo pudo ma

0,vato mando solicitud amistad

0,movida viviani anti probable ver

1,ayuntamiento madrid lleva cnmc viajes gratis cabify via

1,domingo pedimos eats muchacho moto regalo que lindo satisfactorio ver alguien

0,hoy platica ma chida chofer lastima empece mintiendo nunca hablo verda

1,mamma mia esplendor conserva beat original ligeramente modificado buena dancingqueen

1,hola es verdad teneis intereses millonarios compra venta vtc

1,alguien necesita

1,tientas uber

0,cada vez pagues servicio ciento abones estara yendo directamente holanda cantidad queda cordoba espaa decir pensiones colegios etc van cero euro cantidad

0,mandamelo favor

0,caro

0,jajajajajjaja

1,ma barato

1,neta primero enteron cambios vida

0,estan patinando cuatico

0,hoy hablando telefono corto gerente pregunta hablaba novio decirle

0,deberian quitarnos subven

0,rico mayate chofer

0,cobraron muchisimo ma salia app

0,polemicas declaraciones

0,insolito mujer pidio santa marta motel esposo conductor

1,jajajajaja da camion manda cadereyta jajajaja

0,periodismovivo ciudad asegura organizaciones detras ataques auto telam

0,mama sabra gaste 300 peso tarjeta

0,subes pedo pierdes estrella

1,taxistas cordoba esperamos grupos politico respaldaron dia cumplan cordobes permitiendo trabaje termino municipal app pirata evasora licenciaurbanasi

1,mmgvo

0,jajaj cobrar pasa tarjeta pasa jajaj recorde tenia tarjeta puse jajajajajjajajaja

0,nunca pongo musica hoy quise poner acabo ver valio verga pauso pus

1,gusta pechito

